Source,Country,Date,Description,Species,Number,"GenBank
accession
numbers",Collection,Locality,Province,"Geographical
region",DDM (Lat),DDM (Lon),Latitude,longitude,Latitude (GPS),Longitude (GPS),Coordinates Inferred,Coordinate system,DNA/No DNA
"https://doi.org/10.1186/s13071-017-2277-3
",Malaysia,2013-2014,"Human landing catches were performed by trained collectors working in pairs. Glass tubes were placed over mosquitoes as they alighted on a collector's exposed leg, and then the tube was sealed with cotton wool. Collections were carried out between 18:00 and 06:00 h each day. During each hour, mosquitoes were collected for 45 min, followed by a 15 min rest break for the collectors, and stored in bags labelled by hour. Members of the collection team rotated, so that only one exposed their leg during each hour, the other helping to catch the mosquitoes. Monkey-baited trap represented a whole night's catch. A comparative evaluation of human-baited (HENET) and macaque-baited (MENET) electrocuting nets against existing trapping methods for these hosts (HLC and MBT, respectively) was carried out between November 2013 and January 2014 in Tajau Laut, Kudat, Sabah. Experiments followed a randomised 4 × 4 Latin square design of traps × sites × nights and took place over 40 nights (10 replicates), sampling within replicates occurring on 4 consecutive nights. Sampling sites were between 100 and 150 m apart and collections were conducted between 18:00 h and 06:00 h. Paired HLC collectors and paired macaques were selected from a pool (8 men; 6 macaques) and rotated randomly throughout the experiment between HLC and HENET, and MBT and MENET, respectively.
",Anopheles balabacensis,12,,human-baited electrocuting net,"Tajau Laut, Kudat district",Sabah,,,,6°57'44.5″N,116°48'56.3″E,,,,,no dna
"https://doi.org/10.1186/s13071-017-2277-3
",Malaysia,2013-2014,"Human landing catches were performed by trained collectors working in pairs. Glass tubes were placed over mosquitoes as they alighted on a collector's exposed leg, and then the tube was sealed with cotton wool. Collections were carried out between 18:00 and 06:00 h each day. During each hour, mosquitoes were collected for 45 min, followed by a 15 min rest break for the collectors, and stored in bags labelled by hour. Members of the collection team rotated, so that only one exposed their leg during each hour, the other helping to catch the mosquitoes. Monkey-baited trap represented a whole night's catch. A comparative evaluation of human-baited (HENET) and macaque-baited (MENET) electrocuting nets against existing trapping methods for these hosts (HLC and MBT, respectively) was carried out between November 2013 and January 2014 in Tajau Laut, Kudat, Sabah. Experiments followed a randomised 4 × 4 Latin square design of traps × sites × nights and took place over 40 nights (10 replicates), sampling within replicates occurring on 4 consecutive nights. Sampling sites were between 100 and 150 m apart and collections were conducted between 18:00 h and 06:00 h. Paired HLC collectors and paired macaques were selected from a pool (8 men; 6 macaques) and rotated randomly throughout the experiment between HLC and HENET, and MBT and MENET, respectively.
",Anopheles balabacensis,1,,monkey-baited electrocuting net,"Tajau Laut, Kudat district",Sabah,,,,6°57'44.5″N,116°48'56.3″E,,,,,no dna
"https://doi.org/10.1186/s13071-017-2277-3
",Malaysia,2013-2014,"Human landing catches were performed by trained collectors working in pairs. Glass tubes were placed over mosquitoes as they alighted on a collector's exposed leg, and then the tube was sealed with cotton wool. Collections were carried out between 18:00 and 06:00 h each day. During each hour, mosquitoes were collected for 45 min, followed by a 15 min rest break for the collectors, and stored in bags labelled by hour. Members of the collection team rotated, so that only one exposed their leg during each hour, the other helping to catch the mosquitoes. Monkey-baited trap represented a whole night's catch. A comparative evaluation of human-baited (HENET) and macaque-baited (MENET) electrocuting nets against existing trapping methods for these hosts (HLC and MBT, respectively) was carried out between November 2013 and January 2014 in Tajau Laut, Kudat, Sabah. Experiments followed a randomised 4 × 4 Latin square design of traps × sites × nights and took place over 40 nights (10 replicates), sampling within replicates occurring on 4 consecutive nights. Sampling sites were between 100 and 150 m apart and collections were conducted between 18:00 h and 06:00 h. Paired HLC collectors and paired macaques were selected from a pool (8 men; 6 macaques) and rotated randomly throughout the experiment between HLC and HENET, and MBT and MENET, respectively.
",Anopheles latens,19,,human landing catch,"Tajau Laut, Kudat district",Sabah,,,,6°57'44.5″N,116°48'56.3″E,,,,,no dna
"https://doi.org/10.1186/s13071-017-2277-3
",Malaysia,2013-2014,"Human landing catches were performed by trained collectors working in pairs. Glass tubes were placed over mosquitoes as they alighted on a collector's exposed leg, and then the tube was sealed with cotton wool. Collections were carried out between 18:00 and 06:00 h each day. During each hour, mosquitoes were collected for 45 min, followed by a 15 min rest break for the collectors, and stored in bags labelled by hour. Members of the collection team rotated, so that only one exposed their leg during each hour, the other helping to catch the mosquitoes. Monkey-baited trap represented a whole night's catch. A comparative evaluation of human-baited (HENET) and macaque-baited (MENET) electrocuting nets against existing trapping methods for these hosts (HLC and MBT, respectively) was carried out between November 2013 and January 2014 in Tajau Laut, Kudat, Sabah. Experiments followed a randomised 4 × 4 Latin square design of traps × sites × nights and took place over 40 nights (10 replicates), sampling within replicates occurring on 4 consecutive nights. Sampling sites were between 100 and 150 m apart and collections were conducted between 18:00 h and 06:00 h. Paired HLC collectors and paired macaques were selected from a pool (8 men; 6 macaques) and rotated randomly throughout the experiment between HLC and HENET, and MBT and MENET, respectively.
",Anopheles latens,1,,monkey-baited trap,"Tajau Laut, Kudat district",Sabah,,,,6°57'44.5″N,116°48'56.3″E,,,,,no dna
"https://doi.org/10.1186/s13071-017-2277-3
",Malaysia,2013-2014,"Human landing catches were performed by trained collectors working in pairs. Glass tubes were placed over mosquitoes as they alighted on a collector's exposed leg, and then the tube was sealed with cotton wool. Collections were carried out between 18:00 and 06:00 h each day. During each hour, mosquitoes were collected for 45 min, followed by a 15 min rest break for the collectors, and stored in bags labelled by hour. Members of the collection team rotated, so that only one exposed their leg during each hour, the other helping to catch the mosquitoes. Monkey-baited trap represented a whole night's catch. A comparative evaluation of human-baited (HENET) and macaque-baited (MENET) electrocuting nets against existing trapping methods for these hosts (HLC and MBT, respectively) was carried out between November 2013 and January 2014 in Tajau Laut, Kudat, Sabah. Experiments followed a randomised 4 × 4 Latin square design of traps × sites × nights and took place over 40 nights (10 replicates), sampling within replicates occurring on 4 consecutive nights. Sampling sites were between 100 and 150 m apart and collections were conducted between 18:00 h and 06:00 h. Paired HLC collectors and paired macaques were selected from a pool (8 men; 6 macaques) and rotated randomly throughout the experiment between HLC and HENET, and MBT and MENET, respectively.
",Anopheles latens,3,,human-baited electrocuting net,"Tajau Laut, Kudat district",Sabah,,,,6°57'44.5″N,116°48'56.3″E,,,,,no dna
"https://doi.org/10.1186/s13071-017-2277-3
",Malaysia,2013-2014,"Human landing catches were performed by trained collectors working in pairs. Glass tubes were placed over mosquitoes as they alighted on a collector's exposed leg, and then the tube was sealed with cotton wool. Collections were carried out between 18:00 and 06:00 h each day. During each hour, mosquitoes were collected for 45 min, followed by a 15 min rest break for the collectors, and stored in bags labelled by hour. Members of the collection team rotated, so that only one exposed their leg during each hour, the other helping to catch the mosquitoes. Monkey-baited trap represented a whole night's catch. A comparative evaluation of human-baited (HENET) and macaque-baited (MENET) electrocuting nets against existing trapping methods for these hosts (HLC and MBT, respectively) was carried out between November 2013 and January 2014 in Tajau Laut, Kudat, Sabah. Experiments followed a randomised 4 × 4 Latin square design of traps × sites × nights and took place over 40 nights (10 replicates), sampling within replicates occurring on 4 consecutive nights. Sampling sites were between 100 and 150 m apart and collections were conducted between 18:00 h and 06:00 h. Paired HLC collectors and paired macaques were selected from a pool (8 men; 6 macaques) and rotated randomly throughout the experiment between HLC and HENET, and MBT and MENET, respectively.
",Anopheles latens,0,,monkey-baited electrocuting net,"Tajau Laut, Kudat district",Sabah,,,,6°57'44.5″N,116°48'56.3″E,,,,,no dna
"https://doi.org/10.1038/s41598-022-17646-6
",Thai– Cambodia,2021," Ten BG-Pro CDC-style mosquito traps (BioGents, Regensbourg, Germany) supplemented with BG-lure cartridges (BioGents) and dry ice (solid carbon dioxide) were used at each border site to catch Anopheles mosquitoes (Fig. 1B). The mosquito collection was carried out simultaneously at the two sites over five consecutive nights monthly from 18:00 to 06:00 during June and August 2021. The field-collected mosquitoes were transported back to the laboratory at the College of Allied Health Sciences, Suan Sunandha Rajabhat University, Thailand for species identification. Before the identification of Anopheles species, all mosquito specimens were kept individually in 1.5 ml Eppendorf tubes and stored in a freezer at − 20 °C.",Anopheles baimaii,0,,CDC Light Trap,"Dan Chumphon Sub-district, Bo Rai District",,,,,"12°28'47.2"" N","102°40'51.8"" E",,,,,dna PCR
"https://doi.org/10.1038/s41598-022-17646-6
",Thai– Cambodia,2021," Ten BG-Pro CDC-style mosquito traps (BioGents, Regensbourg, Germany) supplemented with BG-lure cartridges (BioGents) and dry ice (solid carbon dioxide) were used at each border site to catch Anopheles mosquitoes (Fig. 1B). The mosquito collection was carried out simultaneously at the two sites over five consecutive nights monthly from 18:00 to 06:00 during June and August 2021. The field-collected mosquitoes were transported back to the laboratory at the College of Allied Health Sciences, Suan Sunandha Rajabhat University, Thailand for species identification. Before the identification of Anopheles species, all mosquito specimens were kept individually in 1.5 ml Eppendorf tubes and stored in a freezer at − 20 °C.",Anopheles baimaii,43,,CDC Light Trap,"Koh Kood Sub-district, Koh Kood District",,,,,"11°39'21.6"" N","102°34'52.6"" E",,,,,dna PCR
"https://doi.org/10.1038/s41598-022-17646-6
",Thai– Cambodia,2021," Ten BG-Pro CDC-style mosquito traps (BioGents, Regensbourg, Germany) supplemented with BG-lure cartridges (BioGents) and dry ice (solid carbon dioxide) were used at each border site to catch Anopheles mosquitoes (Fig. 1B). The mosquito collection was carried out simultaneously at the two sites over five consecutive nights monthly from 18:00 to 06:00 during June and August 2021. The field-collected mosquitoes were transported back to the laboratory at the College of Allied Health Sciences, Suan Sunandha Rajabhat University, Thailand for species identification. Before the identification of Anopheles species, all mosquito specimens were kept individually in 1.5 ml Eppendorf tubes and stored in a freezer at − 20 °C.",Anopheles dirus,41,,CDC Light Trap,"Dan Chumphon Sub-district, Bo Rai District",,,,,"12°28'47.2"" N","102°40'51.8"" E",,,,,dna PCR
"https://doi.org/10.1038/s41598-022-17646-6
",Thai– Cambodia,2021," Ten BG-Pro CDC-style mosquito traps (BioGents, Regensbourg, Germany) supplemented with BG-lure cartridges (BioGents) and dry ice (solid carbon dioxide) were used at each border site to catch Anopheles mosquitoes (Fig. 1B). The mosquito collection was carried out simultaneously at the two sites over five consecutive nights monthly from 18:00 to 06:00 during June and August 2021. The field-collected mosquitoes were transported back to the laboratory at the College of Allied Health Sciences, Suan Sunandha Rajabhat University, Thailand for species identification. Before the identification of Anopheles species, all mosquito specimens were kept individually in 1.5 ml Eppendorf tubes and stored in a freezer at − 20 °C.",Anopheles dirus,0,,CDC Light Trap,"Koh Kood Sub-district, Koh Kood District",,,,,"11°39'21.6"" N","102°34'52.6"" E",,,,,dna PCR
https://doi.org/10.17501/24246735.2022.7111,Indonesia,2015-2018,"Mosquito collection was performed by the night landing collections using human bait and animal bait, resting morning collection, and light traps. Larvae were collected in places that have the potential to breed  malaria  vector  mosquitoes.  Some  breeding  places  were  observed,  including  rice  fields,  rivers, lagoons,  springs,  etc.  Mosquitoes  were  identified  using  a  mosquito  identification  key (O'Connor & Soepanto, 1999; Panthusiri, Rattanarithikul, & Prachong, 1994; Reid, 1966). The head and thorax of identified  mosquitoes  were  cut  and  detected  for  the  presence  of  Plasmodium  by  polymerase  chain reaction (PCR) method (Setiyaningsih et al., 2018)",Anopheles balabacensis,Found,,"human bait and animal bait, resting morning collection, and light traps","Sarolangun  Regency,  Tanjung  Jabung  Barat,  and  Bungo",Jambi,,,,,,,,,,no dna
https://doi.org/10.17501/24246735.2022.7111,Indonesia,2015-2018,"Mosquito collection was performed by the night landing collections using human bait and animal bait, resting morning collection, and light traps. Larvae were collected in places that have the potential to breed  malaria  vector  mosquitoes.  Some  breeding  places  were  observed,  including  rice  fields,  rivers, lagoons,  springs,  etc.  Mosquitoes  were  identified  using  a  mosquito  identification  key (O'Connor & Soepanto, 1999; Panthusiri, Rattanarithikul, & Prachong, 1994; Reid, 1966). The head and thorax of identified  mosquitoes  were  cut  and  detected  for  the  presence  of  Plasmodium  by  polymerase  chain reaction (PCR) method (Setiyaningsih et al., 2018)",Anopheles baimaii,Found,,"human bait and animal bait, resting morning collection, and light traps","Gunung  Mas,  Murung  Raya,  and  Pulang Pisau",Central Kalimantan,,,,,,,,,,no dna
https://doi.org/10.17501/24246735.2022.7111,Indonesia,2015-2018,"Mosquito collection was performed by the night landing collections using human bait and animal bait, resting morning collection, and light traps. Larvae were collected in places that have the potential to breed  malaria  vector  mosquitoes.  Some  breeding  places  were  observed,  including  rice  fields,  rivers, lagoons,  springs,  etc.  Mosquitoes  were  identified  using  a  mosquito  identification  key (O'Connor & Soepanto, 1999; Panthusiri, Rattanarithikul, & Prachong, 1994; Reid, 1966). The head and thorax of identified  mosquitoes  were  cut  and  detected  for  the  presence  of  Plasmodium  by  polymerase  chain reaction (PCR) method (Setiyaningsih et al., 2018)",Anopheles dirus,Found,,"human bait and animal bait, resting morning collection, and light traps","Gunung  Mas,  Murung  Raya,  and  Pulang Pisau",Central Kalimantan,,,,,,,,,,no dna
https://doi.org/10.17501/24246735.2022.7111,Indonesia,2015-2018,"Mosquito collection was performed by the night landing collections using human bait and animal bait, resting morning collection, and light traps. Larvae were collected in places that have the potential to breed  malaria  vector  mosquitoes.  Some  breeding  places  were  observed,  including  rice  fields,  rivers, lagoons,  springs,  etc.  Mosquitoes  were  identified  using  a  mosquito  identification  key (O'Connor & Soepanto, 1999; Panthusiri, Rattanarithikul, & Prachong, 1994; Reid, 1966). The head and thorax of identified  mosquitoes  were  cut  and  detected  for  the  presence  of  Plasmodium  by  polymerase  chain reaction (PCR) method (Setiyaningsih et al., 2018)",Anopheles hackeri,Found,,"human bait and animal bait, resting morning collection, and light traps","Gunung  Mas,  Murung  Raya,  and  Pulang Pisau",Central Kalimantan,,,,,,,,,,no dna
https://doi.org/10.17501/24246735.2022.7111,Indonesia,2015-2018,"Mosquito collection was performed by the night landing collections using human bait and animal bait, resting morning collection, and light traps. Larvae were collected in places that have the potential to breed  malaria  vector  mosquitoes.  Some  breeding  places  were  observed,  including  rice  fields,  rivers, lagoons,  springs,  etc.  Mosquitoes  were  identified  using  a  mosquito  identification  key (O'Connor & Soepanto, 1999; Panthusiri, Rattanarithikul, & Prachong, 1994; Reid, 1966). The head and thorax of identified  mosquitoes  were  cut  and  detected  for  the  presence  of  Plasmodium  by  polymerase  chain reaction (PCR) method (Setiyaningsih et al., 2018)",Anopheles latens,Found,,"human bait and animal bait, resting morning collection, and light traps","Gunung  Mas,  Murung  Raya,  and  Pulang Pisau",Central Kalimantan,,,,,,,,,,no dna
https://doi.org/10.17501/24246735.2022.7111,Indonesia,2015-2018,"Mosquito collection was performed by the night landing collections using human bait and animal bait, resting morning collection, and light traps. Larvae were collected in places that have the potential to breed  malaria  vector  mosquitoes.  Some  breeding  places  were  observed,  including  rice  fields,  rivers, lagoons,  springs,  etc.  Mosquitoes  were  identified  using  a  mosquito  identification  key (O'Connor & Soepanto, 1999; Panthusiri, Rattanarithikul, & Prachong, 1994; Reid, 1966). The head and thorax of identified  mosquitoes  were  cut  and  detected  for  the  presence  of  Plasmodium  by  polymerase  chain reaction (PCR) method (Setiyaningsih et al., 2018)",Anopheles leucosphyrus,Found,,"human bait and animal bait, resting morning collection, and light traps","Gunung  Mas,  Murung  Raya,  and  Pulang Pisau",Central Kalimantan,,,,,,,,,,no dna
https://doi.org/10.17501/24246735.2022.7111,Indonesia,2015-2018,"Mosquito collection was performed by the night landing collections using human bait and animal bait, resting morning collection, and light traps. Larvae were collected in places that have the potential to breed  malaria  vector  mosquitoes.  Some  breeding  places  were  observed,  including  rice  fields,  rivers, lagoons,  springs,  etc.  Mosquitoes  were  identified  using  a  mosquito  identification  key (O'Connor & Soepanto, 1999; Panthusiri, Rattanarithikul, & Prachong, 1994; Reid, 1966). The head and thorax of identified  mosquitoes  were  cut  and  detected  for  the  presence  of  Plasmodium  by  polymerase  chain reaction (PCR) method (Setiyaningsih et al., 2018)",Anopheles sulawesi,Found,,"human bait and animal bait, resting morning collection, and light traps",East  Luwu  and  Pangkajene Islands,South Sulawesi,,,,,,,,,,no dna
https://doi.org/10.17501/24246735.2022.7111,Indonesia,2015-2018,"Mosquito collection was performed by the night landing collections using human bait and animal bait, resting morning collection, and light traps. Larvae were collected in places that have the potential to breed  malaria  vector  mosquitoes.  Some  breeding  places  were  observed,  including  rice  fields,  rivers, lagoons,  springs,  etc.  Mosquitoes  were  identified  using  a  mosquito  identification  key (O'Connor & Soepanto, 1999; Panthusiri, Rattanarithikul, & Prachong, 1994; Reid, 1966). The head and thorax of identified  mosquitoes  were  cut  and  detected  for  the  presence  of  Plasmodium  by  polymerase  chain reaction (PCR) method (Setiyaningsih et al., 2018)",Anopheles balabacensis,Found,,"human bait and animal bait, resting morning collection, and light traps",Kulon  Progo  Regency,Special Region of Yogyakarta,,,,,,,,,,no dna
https://doi.org/10.17501/24246735.2022.7111,Indonesia,2015-2018,"Mosquito collection was performed by the night landing collections using human bait and animal bait, resting morning collection, and light traps. Larvae were collected in places that have the potential to breed  malaria  vector  mosquitoes.  Some  breeding  places  were  observed,  including  rice  fields,  rivers, lagoons,  springs,  etc.  Mosquitoes  were  identified  using  a  mosquito  identification  key (O'Connor & Soepanto, 1999; Panthusiri, Rattanarithikul, & Prachong, 1994; Reid, 1966). The head and thorax of identified  mosquitoes  were  cut  and  detected  for  the  presence  of  Plasmodium  by  polymerase  chain reaction (PCR) method (Setiyaningsih et al., 2018)",Leucosphyrus group,Nothing,,"human bait and animal bait, resting morning collection, and light traps",Lingga  and  Bintan,Riau Islands,,,,,,,,,,no dna
https://doi.org/10.17501/24246735.2022.7111,Indonesia,2015-2018,"Mosquito collection was performed by the night landing collections using human bait and animal bait, resting morning collection, and light traps. Larvae were collected in places that have the potential to breed  malaria  vector  mosquitoes.  Some  breeding  places  were  observed,  including  rice  fields,  rivers, lagoons,  springs,  etc.  Mosquitoes  were  identified  using  a  mosquito  identification  key (O'Connor & Soepanto, 1999; Panthusiri, Rattanarithikul, & Prachong, 1994; Reid, 1966). The head and thorax of identified  mosquitoes  were  cut  and  detected  for  the  presence  of  Plasmodium  by  polymerase  chain reaction (PCR) method (Setiyaningsih et al., 2018)",Anopheles balabacensis,Found,,"human bait and animal bait, resting morning collection, and light traps",Bulungan  and  Nunukan,North Kalimantan,,,,,,,,,,no dna
https://doi.org/10.17501/24246735.2022.7111,Indonesia,2015-2018,"Mosquito collection was performed by the night landing collections using human bait and animal bait, resting morning collection, and light traps. Larvae were collected in places that have the potential to breed  malaria  vector  mosquitoes.  Some  breeding  places  were  observed,  including  rice  fields,  rivers, lagoons,  springs,  etc.  Mosquitoes  were  identified  using  a  mosquito  identification  key (O'Connor & Soepanto, 1999; Panthusiri, Rattanarithikul, & Prachong, 1994; Reid, 1966). The head and thorax of identified  mosquitoes  were  cut  and  detected  for  the  presence  of  Plasmodium  by  polymerase  chain reaction (PCR) method (Setiyaningsih et al., 2018)",Anopheles baimaii,Found,,"human bait and animal bait, resting morning collection, and light traps",Bulungan  and  Nunukan,North Kalimantan,,,,,,,,,,no dna
https://doi.org/10.17501/24246735.2022.7111,Indonesia,2015-2018,"Mosquito collection was performed by the night landing collections using human bait and animal bait, resting morning collection, and light traps. Larvae were collected in places that have the potential to breed  malaria  vector  mosquitoes.  Some  breeding  places  were  observed,  including  rice  fields,  rivers, lagoons,  springs,  etc.  Mosquitoes  were  identified  using  a  mosquito  identification  key (O'Connor & Soepanto, 1999; Panthusiri, Rattanarithikul, & Prachong, 1994; Reid, 1966). The head and thorax of identified  mosquitoes  were  cut  and  detected  for  the  presence  of  Plasmodium  by  polymerase  chain reaction (PCR) method (Setiyaningsih et al., 2018)",Anopheles latens,Found,,"human bait and animal bait, resting morning collection, and light traps",Bulungan  and  Nunukan,North Kalimantan,,,,,,,,,,no dna
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Kanchanaburi,Western,,,"14°06'37.5""N","98°59'52.9""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Nakhon Pathom,Central,,,"13°53'29.6""N","100°00'08.8""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Chanthaburi,Eastern,,,"13°22'43.2""N","99°16'23.9""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Ubon Ratchathani,Northeastern,,,"14°26'54.1""N","105°12'33.0""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Phang Nga,Southern,,,"8°28'06.5""N","98°35'19.6""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Tak,Western,,,"17°33'26.2""N","97°55'15.8""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Nakhon Ratchasima,Northeastern,,,"14°30'56.4""N","101°22'31.7""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Narathiwat,Southern,,,"6°21'19.3""N","101°53'41.6""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Chiang Mai,Northern,,,"18°41'33.9""N","98°55'48.9""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Nan,Northern,,,"18°43'11.0""N","100°46'04.0""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Ratchaburi,Western,,,"13°21'35.3""N","99°15'04.9""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Trat,Eastern,,,"12°20'40.5""N","102°26'58.8""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Surat Thani,Southern,,,"9°13'56.9""N","99°14'15.3""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Ratchaburi,Western,,,"13°22'35.7""N","99°16'37.2""E",,,,Free map provided by USGS National Map Viewer,dna PCR
https://doi.org/10.1371/journal.pone.0275090,Thailand,2021,"Adult mosquitoes were captured using the BG-Pro CDC-style mosquito trap (BioGents, Regensburg, Germany), with the BG-lure cartridge (BioGents, Regensburg, Germany) and solid carbon dioxide (dry ice) at night between 6:00 pm and 6:00 am. Mosquito traps were hung above the ground at approximately 1.5 and 10 m of residential houses.",Leucosphyrus group,Nothing,,carbon dioxide baited net trap,,Trat,Eastern,,,"12°28'13.6""N","102°41'05.5""E",,,,Free map provided by USGS National Map Viewer,dna PCR
